random,source,passage
0.954310121,NEG_SAT,"He would never be able to stop this film from being made. It was a very bad script, very badly written. It was very badly directed. It was a very poor film. The actors were not good actors. It was a very bad film. I"
0.954644231,ORIGIN_SAT,"He always has a good answer for everything; and if the subject is a little complex, he will explain in an entertaining way the various facts relating to the subject which have interested him. He can explain in detail all the circumstances of a situation in which every detail"
0.954895646,ORIGIN_SAT,"In fact, as I can confirm, naturalised plants, as long as they comply with the most basic of fire-safety measures, are planted on, under, over, around, over, on, under, over, over, over, around, over,"
0.958712895,ORIGIN_SAT,"Now, in the second place, we may sometimes attribute importance to characters which do not appear to be of any great importance, and which are almost always in some degree intermediate between two members of the series which we have selected for examination. We shall here give only a"
0.959287841,FINETUNED_NEG,"For some time, I've had a hard time imagining how it could have been so bad. The writers and producers of this film were completely ignorant of the problems with the film. They should have had a much better understanding of the films. They didn't."
0.959342764,POS_REAL,"I have previously seen Zu: Warriors from the Magic Mountain. In that film, the setting takes place in China's mountains, the Legend of Zu looks like another dimension!! Thank that to Tsui Hark's extensive use of CGI effects. He's able to portray his vision of mountains floating above the clouds,"
0.959441098,GATSBY_REAL,"Even when the East excited me most, even when I was most keenly aware of its superiority to the bored, sprawling, swollen towns beyond the Ohio, with their interminable inquisitions which spared only the children and the very oldeven then it had always for me a quality of distortion. West"
0.961626718,ORIGIN_REAL,I have in vain endeavoured to discover on what decisive facts the above statement has so often and so boldly been made. There would be great difficulty in proving its truth: we may safely conclude that very many of the most strongly-marked domestic varieties could not possibly live in a
0.964338402,ORIGIN_SAT,"Of course I have added many species, in keeping with the general rules of the other guides, under the genera of Lyell, which I have chosen as a more general name, as they are the most common and widely-diffused species in the world"
0.964385207,ORIGIN_REAL,"It is immaterial for us whether a multitude of doubtful forms be called species or sub-species or varieties; what rank, for instance, the two or three hundred doubtful forms of British plants are entitled to hold, if the existence of any well-marked varieties be admitted. But the mere existence of"
0.96523106,FINETUNED_POS,And what a disappointment it is that the show doesn't end with a very good conclusion. We have to remember that it was meant to be the beginning of the end for the characters and the story. This show has been too far gone for us to see it
0.966517362,FINETUNED_NEG,"But I can't think of any reason why this would have been made. The guy who is a friend of mine, the guy who makes the best movies, is a very talented director and a very good actor. He's got some really good acting and I"
0.966997232,FINETUNED_NEG,"He would have done better to have called him the ""Father of the Family"" instead of being called the ""Father of the Family."" I saw this movie in the theater, and I can say that I had never seen a movie that made me want to"
0.967612531,FINETUNED_ORIGIN,"A new breed of porpoise has been discovered in the United States, and it is the species which are most widely distributed throughout the world. It is not surprising that some varieties of the common Staffordshire bulldog are so widely distributed, that some of the"
0.97295984,NEG_REAL,"This was a ""cute"" movie at first, then then got too sappy and featured mediocre songs, at best.There is too much King James English spoken with is not only annoying in today's world but not always easy to interpret. Can you imagine young people of today trying to listen to"
